200 19900
13 23 2
13 24 5
13 25 5
13 26 4
13 27 4
13 28 4
13 29 4
13 30 5
13 31 1
13 32 2
13 33 4
13 34 4
13 35 3
13 36 1
13 37 1
13 38 4
13 39 4
13 40 2
13 41 5
13 42 3
13 43 2
13 44 5
13 45 3
13 46 1
13 47 5
13 48 5
13 49 1
13 50 4
13 51 4
13 52 2
13 53 5
13 54 5
13 55 3
13 56 2
13 57 5
13 58 4
13 59 5
13 60 2
13 61 3
13 62 5
13 63 1
13 64 1
13 65 1
13 66 5
13 67 5
13 68 3
13 69 2
13 70 1
13 71 1
13 72 1
13 73 4
13 74 4
13 75 1
13 76 4
13 77 1
13 78 1
13 79 3
13 80 3
13 81 3
13 82 1
13 83 4
13 84 4
13 85 4
13 86 4
13 87 2
13 88 3
13 89 1
13 90 5
13 91 4
13 92 2
13 93 5
13 94 1
13 95 5
13 96 3
13 97 1
13 98 1
13 99 4
13 100 3
13 101 2
13 102 4
13 103 4
13 104 3
13 105 5
13 106 3
13 107 3
13 108 5
13 109 5
13 110 5
13 111 4
13 112 5
13 113 4
13 114 2
13 115 4
13 116 5
13 117 5
13 118 3
13 119 1
13 120 5
13 121 3
13 122 1
13 123 4
13 124 2
13 125 1
13 126 3
13 127 1
13 128 2
13 129 5
13 130 2
13 131 5
13 132 4
13 133 2
13 134 3
13 135 5
13 136 2
13 137 5
13 138 1
13 139 3
13 140 1
13 141 3
13 142 2
13 143 1
13 144 3
13 145 2
13 146 4
13 147 5
13 148 5
13 149 2
13 150 4
13 151 1
13 152 3
13 153 1
13 154 3
13 155 1
13 156 1
13 157 4
13 158 4
13 159 1
13 160 4
13 161 3
13 162 1
13 163 3
13 164 1
13 165 4
13 166 5
13 167 4
13 168 1
13 169 2
13 170 2
13 171 2
13 172 1
13 173 4
13 174 5
13 175 3
13 176 2
13 177 2
13 178 1
13 179 1
13 180 1
13 181 5
13 182 4
13 183 1
13 184 3
13 185 1
13 186 5
13 187 3
13 188 2
13 189 3
13 190 2
13 191 4
13 192 5
13 193 5
13 194 2
13 195 1
13 196 4
13 197 3
13 198 3
13 199 4
13 200 4
14 15 4
14 16 1
14 17 2
14 18 2
14 19 1
14 20 5
14 21 1
14 22 3
14 23 4
14 24 1
14 25 4
14 26 5
14 27 5
14 28 2
14 29 1
14 30 3
14 31 3
14 32 4
14 33 4
14 34 4
14 35 4
14 36 3
14 37 4
14 38 5
14 39 1
14 40 5
14 41 1
14 42 5
14 43 5
14 44 3
14 45 5
14 46 1
14 47 3
14 48 1
14 49 2
14 50 4
14 51 5
14 52 4
14 53 4
14 54 4
14 55 2
14 56 4
14 57 5
14 58 5
14 59 2
14 60 4
14 61 1
14 62 4
14 63 4
14 64 3
14 65 4
14 66 5
14 67 4
14 68 3
14 69 5
14 70 4
14 71 4
14 72 3
14 73 1
14 74 1
14 75 5
14 76 5
14 77 2
14 78 1
14 79 5
14 80 2
14 81 3
14 82 4
14 83 2
14 84 1
14 85 1
14 86 4
14 87 5
14 88 4
14 89 2
14 90 4
14 91 5
14 92 1
14 93 1
14 94 2
14 95 2
14 96 1
14 97 4
14 98 5
14 99 3
14 100 2
14 101 1
14 102 5
14 103 3
14 104 1
14 105 2
14 106 4
14 107 1
14 108 4
14 109 3
14 110 2
14 111 1
14 112 5
14 113 1
14 114 2
14 115 2
14 116 3
14 117 2
14 118 4
14 119 5
14 120 5
14 121 2
14 122 1
14 123 5
14 124 3
14 125 5
14 126 4
14 127 2
14 128 5
14 129 5
14 130 3
14 131 4
14 132 1
14 133 1
14 134 1
14 135 5
14 136 4
14 137 5
14 138 2
14 139 5
14 140 2
14 141 5
14 142 5
14 143 2
14 144 1
14 145 1
14 146 5
14 147 2
14 148 2
14 149 3
14 150 5
14 151 5
14 152 3
14 153 1
14 154 2
14 155 5
14 156 5
14 157 1
14 158 5
14 159 4
14 160 4
14 161 5
14 162 1
14 163 5
14 164 3
14 165 5
14 166 3
14 167 3
14 168 1
14 169 3
14 170 5
14 171 5
14 172 3
14 173 4
14 174 2
14 175 2
14 176 3
14 177 2
14 178 2
14 179 5
14 180 5
14 181 4
14 182 2
14 183 1
14 184 3
14 185 5
14 186 3
14 187 3
14 188 3
14 189 1
14 190 3
14 191 2
14 192 1
14 193 2
14 194 5
14 195 4
14 196 1
14 197 5
14 198 5
14 199 2
14 200 2
15 16 2
15 17 5
15 18 1
15 19 3
15 20 4
15 21 4
15 22 3
15 23 1
15 24 1
15 25 5
15 26 1
15 27 4
15 28 2
15 29 2
15 30 4
15 31 1
15 32 4
15 33 3
15 34 4
15 35 4
15 36 2
15 37 1
15 38 3
15 39 2
15 40 3
15 41 2
15 42 4
15 43 5
15 44 3
15 45 3
15 46 1
15 47 3
15 48 3
15 49 1
15 50 2
15 51 5
15 52 5
15 53 5
15 54 4
15 55 4
15 56 1
15 57 1
15 58 5
15 59 4
15 60 2
15 61 5
15 62 4
15 63 4
15 64 4
15 65 4
15 66 2
15 67 1
15 68 1
15 69 1
15 70 3
15 71 2
15 72 1
15 73 1
15 74 1
15 75 2
15 76 2
15 77 3
15 78 1
15 79 5
15 80 2
15 81 3
15 82 5
15 83 1
15 84 1
15 85 1
15 86 2
15 87 4
15 88 5
15 89 2
15 90 5
15 91 4
15 92 1
15 93 2
15 94 2
15 95 4
15 96 3
15 97 4
15 98 3
15 99 1
15 100 5
15 101 5
15 102 2
15 103 4
15 104 4
15 105 4
15 106 5
15 107 3
15 108 2
15 109 2
15 110 3
15 111 1
15 112 2
15 113 4
15 114 1
15 115 3
15 116 2
15 117 5
15 118 4
15 119 2
15 120 2
15 121 2
15 122 4
15 123 1
15 124 2
15 125 5
15 126 4
15 127 5
15 128 4
15 129 3
15 130 5
15 131 4
15 132 4
15 133 4
15 134 5
15 135 1
15 136 5
15 137 1
15 138 2
15 139 4
15 140 2
15 141 2
15 142 4
15 143 2
15 144 3
15 145 4
15 146 5
15 147 4
15 148 3
15 149 3
15 150 2
15 151 3
15 152 4
15 153 5
15 154 5
15 155 1
15 156 1
15 157 4
15 158 1
15 159 1
15 160 2
15 161 4
15 162 2
15 163 2
15 164 4
15 165 5
15 166 4
15 167 4
15 168 2
15 169 5
15 170 4
15 171 1
15 172 5
15 173 1
15 174 2
15 175 4
15 176 5
15 177 5
15 178 1
15 179 1
15 180 5
15 181 4
15 182 5
15 183 1
15 184 5
15 185 4
15 186 2
15 187 4
15 188 1
15 189 2
15 190 3
15 191 4
15 192 5
15 193 4
15 194 2
15 195 3
15 196 1
15 197 4
15 198 1
15 199 5
15 200 5
16 17 4
16 18 4
16 19 4
16 20 2
16 21 2
16 22 2
16 23 4
16 24 1
16 25 5
16 26 2
16 27 1
16 28 2
16 29 5
16 30 4
16 31 1
16 32 1
16 33 1
16 34 3
16 35 4
16 36 2
16 37 3
16 38 3
16 39 3
16 40 1
16 41 5
16 42 4
16 43 2
16 44 4
16 45 3
16 46 1
16 47 5
16 48 2
16 49 1
16 50 4
16 51 3
16 52 3
16 53 4
16 54 5
16 55 4
16 56 2
16 57 3
16 58 2
16 59 1
16 60 4
16 61 2
16 62 5
16 63 5
16 64 3
16 65 4
16 66 2
16 67 2
16 68 3
16 69 2
16 70 5
16 71 1
16 72 1
16 73 3
16 74 4
16 75 4
16 76 2
16 77 1
16 78 1
16 79 3
16 80 1
16 81 3
16 82 2
16 83 5
16 84 5
16 85 2
16 86 5
16 87 5
16 88 3
16 89 3
16 90 1
16 91 2
16 92 4
16 93 1
16 94 3
16 95 4
16 96 4
16 97 2
16 98 5
16 99 2
16 100 1
16 101 4
16 102 1
16 103 1
16 104 2
16 105 3
16 106 5
16 107 5
16 108 5
16 109 1
16 110 5
16 111 3
16 112 2
16 113 1
16 114 5
16 115 1
16 116 4
16 117 1
16 118 3
16 119 5
16 120 5
16 121 4
16 122 4
16 123 1
16 124 3
16 125 1
16 126 5
16 127 3
16 128 2
16 129 1
16 130 4
16 131 5
16 132 5
16 133 3
16 134 3
16 135 2
16 136 2
16 137 4
16 138 4
16 139 1
16 140 5
16 141 1
16 142 5
16 143 2
16 144 5
16 145 2
16 146 3
16 147 5
16 148 5
16 149 1
16 150 4
16 151 4
16 152 4
16 153 2
16 154 2
16 155 4
16 156 1
16 157 4
16 158 3
16 159 5
16 160 1
16 161 4
16 162 4
16 163 4
16 164 1
16 165 3
16 166 2
16 167 2
16 168 2
16 169 1
16 170 4
16 171 3
16 172 4
16 173 5
16 174 3
16 175 5
16 176 2
16 177 3
16 178 2
16 179 3
16 180 4
16 181 1
16 182 3
16 183 1
16 184 2
16 185 4
16 186 2
16 187 1
16 188 1
16 189 5
16 190 2
16 191 4
16 192 2
16 193 4
16 194 3
16 195 1
16 196 5
16 197 2
16 198 5
16 199 3
16 200 4
17 18 2
17 19 3
17 20 4
17 21 1
17 22 3
17 23 4
17 24 5
17 25 1
17 26 1
17 27 1
17 28 3
17 29 2
17 30 5
17 31 4
17 32 1
17 33 4
17 34 2
17 35 3
17 36 4
17 37 2
17 38 1
17 39 4
17 40 1
17 41 2
17 42 3
17 43 3
17 44 4
17 45 5
17 46 2
17 47 2
17 48 5
17 49 3
17 50 1
17 51 3
17 52 3
17 53 5
17 54 3
17 55 1
17 56 5
17 57 1
17 58 5
17 59 2
17 60 3
17 61 4
17 62 5
17 63 5
17 64 5
17 65 2
17 66 3
17 67 3
17 68 5
17 69 3
17 70 4
17 71 3
17 72 2
17 73 2
17 74 1
17 75 1
17 76 1
17 77 2
17 78 3
17 79 1
17 80 4
17 81 2
17 82 1
17 83 3
17 84 5
17 85 2
17 86 5
17 87 1
17 88 1
17 89 1
17 90 4
17 91 2
17 92 4
17 93 1
17 94 2
17 95 2
17 96 2
17 97 1
17 98 2
17 99 3
17 100 1
17 101 4
17 102 3
17 103 5
17 104 2
17 105 3
17 106 3
17 107 4
17 108 3
17 109 1
17 110 2
17 111 4
17 112 5
17 113 2
17 114 1
17 115 5
17 116 3
17 117 1
17 118 3
17 119 1
17 120 5
17 121 3
17 122 4
17 123 1
17 124 2
17 125 5
17 126 5
17 127 4
17 128 4
17 129 1
17 130 3
17 131 3
17 132 2
17 133 5
17 134 5
17 135 5
17 136 4
17 137 5
17 138 3
17 139 3
17 140 3
17 141 1
17 142 1
17 143 3
17 144 4
17 145 1
17 146 3
17 147 3
17 148 4
17 149 5
17 150 5
17 151 5
17 152 4
17 153 1
17 154 5
17 155 4
17 156 1
17 157 1
17 158 5
17 159 5
17 160 3
17 161 5
17 162 1
17 163 1
17 164 4
17 165 5
17 166 5
17 167 4
17 168 5
17 169 1
17 170 2
17 171 4
17 172 2
17 173 1
17 174 5
17 175 2
17 176 2
17 177 5
17 178 2
17 179 5
17 180 5
17 181 5
17 182 4
17 183 5
17 184 5
17 185 3
17 186 2
17 187 5
17 188 1
17 189 3
17 190 4
17 191 4
17 192 1
17 193 5
17 194 5
17 195 3
17 196 2
17 197 4
17 198 5
17 199 5
17 200 4
18 19 2
18 20 2
18 21 4
18 22 1
18 23 4
18 24 5
18 25 4
18 26 4
18 27 2
18 28 5
18 29 2
18 30 5
18 31 4
18 32 1
18 33 4
18 34 1
18 35 2
18 36 4
18 37 3
18 38 1
18 39 2
18 40 4
18 41 3
18 42 4
18 43 4
18 44 1
18 45 3
18 46 4
18 47 2
18 48 4
18 49 2
18 50 2
18 51 2
18 52 4
18 53 2
18 54 1
18 55 3
18 56 2
18 57 4
18 58 4
18 59 5
18 60 4
18 61 3
18 62 4
18 63 1
18 64 1
18 65 5
18 66 5
18 67 2
18 68 5
18 69 5
18 70 5
18 71 4
18 72 5
18 73 1
18 74 2
18 75 1
18 76 1
18 77 4
18 78 2
18 79 1
18 80 3
18 81 5
18 82 4
18 83 3
18 84 2
18 85 2
18 86 1
18 87 3
18 88 4
18 89 2
18 90 5
18 91 2
18 92 5
18 93 5
18 94 4
18 95 2
18 96 5
18 97 2
18 98 5
18 99 1
18 100 4
18 101 5
18 102 2
18 103 3
18 104 4
18 105 3
18 106 3
18 107 4
18 108 5
18 109 5
18 110 2
18 111 3
18 112 2
18 113 4
18 114 1
18 115 5
18 116 2
18 117 4
18 118 1
18 119 5
18 120 4
18 121 1
18 122 5
18 123 3
18 124 2
18 125 1
18 126 5
18 127 4
18 128 4
18 129 3
18 130 5
18 131 1
18 132 4
18 133 5
18 134 4
18 135 3
18 136 3
18 137 4
18 138 5
18 139 5
18 140 4
18 141 3
18 142 5
18 143 5
18 144 3
18 145 5
18 146 5
18 147 3
18 148 4
18 149 3
18 150 4
18 151 2
18 152 1
18 153 1
18 154 4
18 155 4
18 156 4
18 157 5
18 158 1
18 159 5
18 160 1
18 161 5
18 162 3
18 163 4
18 164 5
18 165 4
18 166 1
18 167 4
18 168 1
18 169 3
18 170 3
18 171 1
18 172 3
18 173 5
18 174 4
18 175 4
18 176 2
18 177 3
18 178 1
18 179 4
18 180 3
18 181 1
18 182 5
18 183 2
18 184 5
18 185 1
18 186 4
18 187 3
18 188 1
18 189 4
18 190 5
18 191 1
18 192 5
18 193 4
18 194 2
18 195 1
18 196 1
18 197 5
18 198 1
18 199 2
18 200 1
19 20 3
19 21 1
19 22 1
19 23 2
19 24 2
19 25 2
19 26 3
19 27 2
19 28 4
19 29 4
19 30 1
19 31 2
19 32 4
19 33 3
19 34 1
19 35 5
19 36 5
19 37 4
19 38 3
19 39 4
19 40 1
19 41 5
19 42 2
19 43 4
19 44 5
19 45 5
19 46 3
19 47 1
19 48 4
19 49 5
19 50 2
19 51 4
19 52 1
19 53 5
19 54 2
19 55 3
19 56 2
19 57 3
19 58 1
19 59 4
19 60 3
19 61 2
19 62 3
19 63 5
19 64 3
19 65 2
19 66 3
19 67 3
19 68 1
19 69 2
19 70 5
19 71 5
19 72 5
19 73 3
19 74 2
19 75 4
19 76 2
19 77 5
19 78 3
19 79 1
19 80 4
19 81 3
19 82 5
19 83 4
19 84 3
19 85 1
19 86 3
19 87 2
19 88 4
19 89 3
19 90 2
19 91 4
19 92 1
19 93 3
19 94 5
19 95 2
19 96 4
19 97 4
19 98 2
19 99 2
19 100 5
19 101 4
19 102 5
19 103 2
19 104 5
19 105 4
19 106 5
19 107 4
19 108 4
19 109 4
19 110 3
19 111 1
19 112 3
19 113 3
19 114 5
19 115 4
19 116 3
19 117 2
19 118 3
19 119 5
19 120 2
19 121 4
19 122 1
19 123 2
19 124 5
19 125 2
19 126 3
19 127 1
19 128 4
19 129 4
19 130 1
19 131 1
19 132 4
19 133 2
19 134 4
19 135 2
19 136 1
19 137 1
19 138 3
19 139 5
19 140 3
19 141 4
19 142 1
19 143 2
19 144 4
19 145 1
19 146 4
19 147 2
19 148 4
19 149 5
19 150 2
19 151 2
19 152 5
19 153 3
19 154 4
19 155 1
19 156 5
19 157 5
19 158 1
19 159 4
19 160 1
19 161 5
19 162 3
19 163 1
19 164 1
19 165 5
19 166 4
19 167 2
19 168 2
19 169 5
19 170 5
19 171 2
19 172 2
19 173 1
19 174 5
19 175 2
19 176 2
19 177 2
19 178 4
19 179 4
19 180 1
19 181 3
19 182 2
19 183 2
19 184 2
19 185 4
19 186 5
19 187 1
19 188 4
19 189 5
19 190 1
19 191 2
19 192 3
19 193 3
19 194 3
19 195 1
19 196 1
19 197 4
19 198 2
19 199 3
19 200 2
20 21 3
20 22 2
20 23 1
20 24 2
20 25 3
20 26 4
20 27 5
20 28 1
20 29 5
20 30 1
20 31 5
20 32 5
20 33 3
20 34 2
20 35 4
20 36 4
20 37 5
20 38 5
20 39 1
20 40 4
20 41 4
20 42 2
20 43 5
20 44 4
20 45 2
20 46 3
20 47 5
20 48 5
20 49 2
20 50 1
20 51 5
20 52 3
20 53 3
20 54 5
20 55 2
20 56 3
20 57 1
20 58 5
20 59 2
20 60 4
20 61 4
20 62 2
20 63 5
20 64 5
20 65 1
20 66 3
20 67 3
20 68 1
20 69 1
20 70 5
20 71 5
20 72 2
20 73 5
20 74 4
20 75 4
20 76 3
20 77 5
20 78 4
20 79 2
20 80 4
20 81 2
20 82 5
20 83 2
20 84 4
20 85 3
20 86 5
20 87 1
20 88 1
20 89 1
20 90 5
20 91 2
20 92 5
20 93 2
20 94 2
20 95 4
20 96 3
20 97 1
20 98 1
20 99 2
20 100 2
20 101 5
20 102 2
20 103 2
20 104 4
20 105 2
20 106 4
20 107 4
20 108 1
20 109 2
20 110 5
20 111 3
20 112 5
20 113 1
20 114 5
20 115 1
20 116 4
20 117 3
20 118 5
20 119 3
20 120 3
20 121 3
20 122 4
20 123 4
20 124 1
20 125 1
20 126 5
20 127 4
20 128 2
20 129 4
20 130 5
20 131 5
20 132 1
20 133 2
20 134 4
20 135 3
20 136 1
20 137 2
20 138 3
20 139 5
20 140 1
20 141 5
20 142 3
20 143 3
20 144 1
20 145 3
20 146 1
20 147 1
20 148 2
20 149 3
20 150 5
20 151 4
20 152 4
20 153 2
20 154 5
20 155 3
20 156 4
20 157 4
20 158 1
20 159 1
20 160 5
20 161 4
20 162 4
20 163 1
20 164 5
20 165 1
20 166 3
20 167 5
20 168 1
20 169 2
20 170 5
20 171 4
20 172 2
20 173 5
20 174 4
20 175 1
20 176 3
20 177 2
20 178 3
20 179 2
20 180 3
20 181 5
20 182 1
20 183 2
20 184 5
20 185 4
20 186 1
20 187 4
20 188 4
20 189 3
20 190 5
20 191 4
20 192 4
20 193 3
20 194 4
20 195 4
20 196 5
20 197 1
20 198 5
20 199 4
20 200 2
21 22 3
21 23 3
21 24 3
21 25 1
21 26 1
21 27 1
21 28 3
21 29 3
21 30 4
21 31 4
21 32 4
21 33 4
21 34 4
21 35 3
21 36 2
21 37 5
21 38 5
21 39 2
21 40 3
21 41 2
21 42 5
21 43 1
21 44 5
21 45 4
21 46 5
21 47 5
21 48 2
21 49 1
21 50 5
21 51 4
21 52 2
21 53 2
21 54 3
21 55 2
21 56 1
21 57 2
21 58 4
21 59 3
21 60 3
21 61 1
21 62 2
21 63 5
21 64 5
21 65 2
21 66 4
21 67 5
21 68 2
21 69 5
21 70 1
21 71 3
21 72 3
21 73 4
21 74 5
21 75 1
21 76 3
21 77 3
21 78 3
21 79 1
21 80 5
21 81 2
21 82 2
21 83 4
21 84 5
21 85 2
21 86 2
21 87 3
21 88 1
21 89 5
21 90 4
21 91 5
21 92 4
21 93 2
21 94 3
21 95 5
21 96 1
21 97 4
21 98 5
21 99 2
21 100 2
21 101 5
21 102 1
21 103 2
21 104 5
21 105 4
21 106 4
21 107 1
21 108 1
21 109 4
21 110 3
21 111 1
21 112 3
21 113 3
21 114 3
21 115 5
21 116 2
21 117 1
21 118 3
21 119 4
21 120 2
21 121 3
21 122 2
21 123 3
21 124 2
21 125 4
21 126 5
21 127 5
21 128 1
21 129 4
21 130 3
21 131 3
21 132 1
21 133 2
21 134 3
21 135 3
21 136 4
21 137 2
21 138 3
21 139 2
21 140 3
21 141 1
21 142 5
21 143 5
21 144 2
21 145 3
21 146 2
21 147 2
21 148 2
21 149 2
21 150 1
21 151 3
21 152 3
21 153 2
21 154 4
21 155 4
21 156 5
21 157 4
21 158 4
21 159 2
21 160 3
21 161 2
21 162 2
21 163 5
21 164 2
21 165 4
21 166 3
21 167 4
21 168 2
21 169 1
21 170 3
21 171 1
21 172 1
21 173 4
21 174 2
21 175 5
21 176 4
21 177 4
21 178 4
21 179 2
21 180 3
21 181 2
21 182 2
21 183 2
21 184 2
21 185 1
21 186 4
21 187 4
21 188 1
21 189 2
21 190 5
21 191 4
21 192 3
21 193 5
21 194 1
21 195 1
21 196 1
21 197 3
21 198 4
21 199 5
21 200 3
22 23 3
22 24 3
22 25 2
22 26 3
22 27 1
22 28 4
22 29 5
22 30 1
22 31 4
22 32 2
22 33 5
22 34 3
22 35 5
22 36 1
22 37 3
22 38 4
22 39 5
22 40 4
22 41 4
22 42 4
22 43 4
22 44 3
22 45 5
22 46 5
22 47 5
22 48 4
22 49 2
22 50 1
22 51 2
22 52 1
22 53 1
22 54 1
22 55 2
22 56 4
22 57 5
22 58 3
22 59 1
22 60 4
22 61 4
22 62 5
22 63 5
22 64 5
22 65 4
22 66 4
22 67 1
22 68 4
22 69 4
22 70 1
22 71 5
22 72 5
22 73 2
22 74 2
22 75 3
22 76 5
22 77 1
22 78 1
22 79 2
22 80 5
22 81 2
22 82 4
22 83 5
22 84 4
22 85 2
22 86 5
22 87 1
22 88 2
22 89 1
22 90 1
22 91 3
22 92 3
22 93 2
22 94 4
22 95 3
22 96 4
22 97 2
22 98 5
22 99 5
22 100 4
22 101 4
22 102 4
22 103 3
22 104 4
22 105 4
22 106 4
22 107 2
22 108 5
22 109 4
22 110 5
22 111 3
22 112 2
22 113 4
22 114 5
22 115 2
22 116 3
22 117 2
22 118 3
22 119 1
22 120 5
22 121 3
22 122 3
22 123 2
22 124 5
22 125 1
22 126 5
22 127 4
22 128 4
22 129 2
22 130 4
22 131 3
22 132 1
22 133 2
22 134 1
22 135 2
22 136 4
22 137 5
22 138 1
22 139 5
22 140 5
22 141 2
22 142 4
22 143 5
22 144 5
22 145 4
22 146 4
22 147 1
22 148 2
22 149 2
22 150 5
22 151 5
22 152 1
22 153 2
22 154 4
22 155 2
22 156 1
22 157 5
22 158 4
22 159 3
22 160 1
22 161 5
22 162 4
22 163 5
22 164 5
22 165 5
22 166 1
22 167 3
22 168 1
22 169 3
22 170 1
22 171 2
22 172 2
22 173 4
22 174 2
22 175 4
22 176 4
22 177 2
22 178 5
22 179 1
22 180 5
22 181 4
22 182 4
22 183 2
22 184 4
22 185 3
22 186 5
22 187 2
22 188 1
22 189 3
22 190 5
22 191 3
22 192 3
22 193 3
22 194 1
22 195 3
22 196 5
22 197 2
22 198 1
22 199 1
22 200 3
23 24 5
23 25 3
23 26 5
23 27 2
23 28 5
23 29 4
23 30 1
23 31 3
23 32 5
23 33 2
23 34 1
23 35 3
23 36 3
23 37 5
23 38 1
23 39 3
23 40 1
23 41 5
23 42 2
23 43 2
23 44 1
23 45 3
23 46 4
23 47 1
23 48 2
23 49 4
23 50 1
23 51 4
23 52 1
23 53 3
23 54 4
23 55 1
23 56 3
23 57 2
23 58 3
23 59 1
23 60 2
23 61 3
23 62 5
23 63 4
23 64 1
23 65 4
23 66 4
23 67 3
23 68 5
23 69 4
23 70 4
23 71 5
23 72 5
23 73 1
23 74 5
23 75 5
23 76 2
23 77 3
23 78 1
23 79 2
23 80 3
23 81 3
23 82 4
23 83 3
23 84 1
23 85 1
23 86 2
23 87 4
23 88 2
23 89 2
23 90 1
23 91 2
23 92 1
23 93 4
23 94 5
23 95 4
23 96 5
23 97 1
23 98 5
23 99 4
23 100 5
23 101 2
23 102 5
23 103 5
23 104 1
23 105 4
23 106 2
23 107 3
23 108 2
23 109 1
23 110 5
23 111 3
23 112 3
23 113 1
23 114 4
23 115 5
23 116 2
23 117 2
23 118 5
23 119 3
23 120 5
23 121 1
23 122 3
23 123 4
23 124 2
23 125 5
23 126 2
23 127 2
23 128 2
23 129 3
23 130 5
23 131 4
23 132 2
23 133 3
23 134 5
23 135 5
23 136 1
23 137 2
23 138 3
23 139 3
23 140 3
23 141 1
23 142 3
23 143 5
23 144 4
23 145 1
23 146 5
23 147 1
23 148 3
23 149 2
23 150 4
23 151 1
23 152 3
23 153 3
23 154 5
23 155 2
23 156 3
23 157 3
23 158 5
23 159 4
23 160 4
23 161 1
23 162 3
23 163 1
23 164 3
23 165 5
23 166 1
23 167 3
23 168 2
23 169 1
23 170 3
23 171 1
23 172 3
23 173 1
23 174 1
23 175 2
23 176 4
23 177 5
23 178 2
23 179 3
23 180 1
23 181 2
23 182 3
23 183 1
23 184 1
23 185 2
23 186 4
23 187 1
23 188 2
23 189 1
23 190 4
23 191 2
23 192 5
23 193 4
23 194 3
23 195 5
23 196 1
23 197 5
23 198 1
23 199 5
23 200 2
24 25 4
24 26 3
24 27 3
24 28 4
24 29 1
24 30 3
24 31 4
24 32 4
24 33 3
24 34 1
24 35 2
24 36 2
24 37 5
24 38 2
24 39 4
24 40 2
24 41 2
24 42 3
24 43 3
24 44 2
24 45 3
24 46 5
24 47 4
24 48 1
24 49 1
24 50 2
24 51 3
24 52 4
24 53 1
24 54 1
24 55 2
24 56 3
24 57 4
24 58 5
24 59 5
24 60 3
24 61 1
24 62 2
24 63 5
24 64 4
24 65 2
24 66 5
24 67 1
24 68 1
24 69 2
24 70 2
24 71 1
24 72 1
24 73 1
24 74 1
24 75 5
24 76 3
24 77 5
24 78 4
24 79 1
24 80 2
24 81 4
24 82 5
24 83 4
24 84 3
24 85 2
24 86 2
24 87 5
24 88 5
24 89 5
24 90 3
24 91 2
24 92 3
24 93 2
24 94 1
24 95 4
24 96 5
24 97 1
24 98 5
24 99 1
24 100 5
24 101 4
24 102 3
24 103 2
24 104 5
24 105 5
24 106 1
24 107 3
24 108 1
24 109 3
24 110 4
24 111 3
24 112 4
24 113 3
24 114 5
24 115 2
24 116 3
24 117 3
24 118 1
24 119 1
24 120 2
24 121 2
24 122 2
24 123 5
24 124 4
24 125 4
24 126 4
24 127 5
24 128 1
24 129 5
24 130 4
24 131 3
24 132 4
24 133 5
24 134 4
24 135 4
24 136 5
24 137 3
24 138 3
24 139 1
24 140 5
24 141 2
24 142 2
24 143 4
24 144 4
24 145 1
24 146 4
24 147 1
24 148 4
24 149 2
24 150 2
24 151 3
24 152 2
24 153 5
24 154 2
24 155 3
24 156 1
24 157 3
24 158 4
24 159 3
24 160 2
24 161 1
24 162 4
24 163 3
24 164 4
24 165 1
24 166 1
24 167 2
24 168 5
24 169 4
24 170 5
24 171 4
24 172 2
24 173 5
24 174 5
24 175 3
24 176 2
24 177 4
24 178 5
24 179 4
24 180 2
24 181 2
24 182 4
24 183 5
24 184 2
24 185 4
24 186 1
24 187 4
24 188 3
24 189 2
24 190 5
24 191 4
24 192 2
24 193 3
24 194 5
24 195 4
24 196 1
24 197 5
24 198 5
24 199 3
24 200 1
25 26 1
25 27 1
25 28 2
25 29 1
25 30 4
25 31 2
25 32 1
25 33 3
25 34 2
25 35 3
25 36 1
25 37 1
25 38 2
25 39 5
25 40 3
25 41 3
25 42 1
25 43 5
25 44 5
25 45 5
25 46 2
25 47 5
25 48 2
25 49 2
25 50 2
25 51 1
25 52 3
25 53 1
25 54 1
25 55 4
25 56 5
25 57 4
25 58 2
25 59 5
25 60 5
25 61 2
25 62 1
25 63 3
25 64 2
25 65 1
25 66 3
25 67 5
25 68 2
25 69 5
25 70 4
25 71 5
25 72 1
25 73 3
25 74 1
25 75 1
25 76 3
25 77 1
25 78 3
25 79 1
25 80 3
25 81 1
25 82 1
25 83 3
25 84 3
25 85 3
25 86 3
25 87 5
25 88 5
25 89 4
25 90 1
25 91 3
25 92 1
25 93 1
25 94 3
25 95 1
25 96 3
25 97 5
25 98 1
25 99 3
25 100 1
25 101 3
25 102 3
25 103 5
25 104 2
25 105 5
25 106 1
25 107 5
25 108 2
25 109 1
25 110 1
25 111 4
25 112 3
25 113 2
25 114 5
25 115 2
25 116 4
25 117 2
25 118 4
25 119 1
25 120 4
25 121 3
25 122 5
25 123 4
25 124 3
25 125 3
25 126 5
25 127 3
25 128 3
25 129 5
25 130 2
25 131 2
25 132 3
25 133 4
25 134 1
25 135 2
25 136 3
25 137 2
25 138 4
25 139 3
25 140 4
25 141 5
25 142 5
25 143 3
25 144 5
25 145 5
25 146 5
25 147 3
25 148 1
25 149 2
25 150 4
25 151 3
25 152 5
25 153 4
25 154 1
25 155 1
25 156 2
25 157 1
25 158 4
25 159 1
25 160 2
25 161 5
25 162 4
25 163 5
25 164 4
25 165 3
25 166 5
25 167 3
25 168 4
25 169 4
25 170 2
25 171 3
25 172 2
25 173 2
25 174 1
25 175 4
25 176 5
25 177 5
25 178 5
25 179 5
25 180 1
25 181 1
25 182 2
25 183 5
25 184 2
25 185 1
25 186 4
25 187 4
25 188 5
