200 19900
13 23 5
13 24 2
13 25 5
13 26 3
13 27 3
13 28 3
13 29 5
13 30 1
13 31 1
13 32 3
13 33 2
13 34 3
13 35 4
13 36 3
13 37 2
13 38 2
13 39 4
13 40 2
13 41 3
13 42 3
13 43 4
13 44 4
13 45 3
13 46 2
13 47 2
13 48 3
13 49 2
13 50 4
13 51 2
13 52 4
13 53 4
13 54 5
13 55 1
13 56 4
13 57 1
13 58 2
13 59 1
13 60 1
13 61 1
13 62 1
13 63 5
13 64 1
13 65 2
13 66 4
13 67 5
13 68 5
13 69 1
13 70 5
13 71 4
13 72 1
13 73 3
13 74 5
13 75 2
13 76 1
13 77 5
13 78 5
13 79 5
13 80 5
13 81 5
13 82 3
13 83 1
13 84 4
13 85 2
13 86 3
13 87 4
13 88 5
13 89 2
13 90 2
13 91 4
13 92 1
13 93 3
13 94 4
13 95 3
13 96 2
13 97 5
13 98 2
13 99 4
13 100 3
13 101 1
13 102 3
13 103 1
13 104 5
13 105 4
13 106 2
13 107 3
13 108 4
13 109 2
13 110 2
13 111 3
13 112 2
13 113 4
13 114 1
13 115 5
13 116 2
13 117 3
13 118 1
13 119 2
13 120 4
13 121 2
13 122 1
13 123 3
13 124 1
13 125 2
13 126 3
13 127 3
13 128 4
13 129 4
13 130 5
13 131 1
13 132 2
13 133 1
13 134 1
13 135 2
13 136 3
13 137 5
13 138 4
13 139 4
13 140 4
13 141 1
13 142 5
13 143 5
13 144 1
13 145 3
13 146 5
13 147 3
13 148 5
13 149 5
13 150 3
13 151 1
13 152 2
13 153 2
13 154 3
13 155 3
13 156 3
13 157 1
13 158 2
13 159 4
13 160 1
13 161 2
13 162 5
13 163 1
13 164 3
13 165 2
13 166 1
13 167 3
13 168 3
13 169 1
13 170 1
13 171 1
13 172 4
13 173 5
13 174 1
13 175 2
13 176 2
13 177 2
13 178 2
13 179 1
13 180 3
13 181 2
13 182 2
13 183 2
13 184 5
13 185 4
13 186 3
13 187 2
13 188 5
13 189 5
13 190 1
13 191 5
13 192 4
13 193 1
13 194 4
13 195 1
13 196 1
13 197 1
13 198 3
13 199 4
13 200 3
14 15 1
14 16 1
14 17 5
14 18 5
14 19 4
14 20 1
14 21 5
14 22 4
14 23 3
14 24 1
14 25 5
14 26 3
14 27 1
14 28 2
14 29 3
14 30 1
14 31 2
14 32 3
14 33 5
14 34 1
14 35 3
14 36 5
14 37 5
14 38 5
14 39 1
14 40 5
14 41 5
14 42 2
14 43 3
14 44 3
14 45 3
14 46 2
14 47 5
14 48 5
14 49 2
14 50 5
14 51 2
14 52 4
14 53 3
14 54 3
14 55 1
14 56 4
14 57 2
14 58 2
14 59 1
14 60 5
14 61 1
14 62 4
14 63 5
14 64 1
14 65 3
14 66 3
14 67 2
14 68 4
14 69 3
14 70 3
14 71 3
14 72 5
14 73 4
14 74 2
14 75 5
14 76 5
14 77 5
14 78 4
14 79 2
14 80 4
14 81 2
14 82 2
14 83 3
14 84 5
14 85 3
14 86 2
14 87 3
14 88 2
14 89 4
14 90 2
14 91 3
14 92 2
14 93 2
14 94 5
14 95 2
14 96 1
14 97 2
14 98 3
14 99 1
14 100 2
14 101 1
14 102 3
14 103 4
14 104 5
14 105 2
14 106 5
14 107 2
14 108 4
14 109 3
14 110 4
14 111 4
14 112 3
14 113 2
14 114 3
14 115 5
14 116 5
14 117 5
14 118 1
14 119 3
14 120 1
14 121 4
14 122 5
14 123 1
14 124 4
14 125 5
14 126 5
14 127 2
14 128 1
14 129 5
14 130 5
14 131 3
14 132 5
14 133 1
14 134 4
14 135 1
14 136 5
14 137 4
14 138 5
14 139 3
14 140 1
14 141 1
14 142 2
14 143 4
14 144 1
14 145 5
14 146 2
14 147 3
14 148 2
14 149 3
14 150 3
14 151 1
14 152 3
14 153 4
14 154 5
14 155 2
14 156 5
14 157 5
14 158 5
14 159 2
14 160 5
14 161 3
14 162 1
14 163 2
14 164 4
14 165 1
14 166 3
14 167 4
14 168 1
14 169 3
14 170 2
14 171 3
14 172 2
14 173 5
14 174 1
14 175 5
14 176 4
14 177 5
14 178 5
14 179 1
14 180 5
14 181 3
14 182 5
14 183 5
14 184 3
14 185 2
14 186 1
14 187 1
14 188 2
14 189 5
14 190 3
14 191 3
14 192 2
14 193 3
14 194 4
14 195 5
14 196 4
14 197 4
14 198 5
14 199 3
14 200 5
15 16 2
15 17 1
15 18 3
15 19 1
15 20 1
15 21 5
15 22 4
15 23 2
15 24 5
15 25 1
15 26 2
15 27 4
15 28 2
15 29 4
15 30 5
15 31 1
15 32 1
15 33 5
15 34 3
15 35 3
15 36 3
15 37 3
15 38 4
15 39 3
15 40 1
15 41 4
15 42 4
15 43 1
15 44 2
15 45 4
15 46 4
15 47 1
15 48 1
15 49 3
15 50 3
15 51 5
15 52 3
15 53 5
15 54 2
15 55 3
15 56 1
15 57 3
15 58 1
15 59 3
15 60 2
15 61 1
15 62 1
15 63 3
15 64 5
15 65 1
15 66 3
15 67 2
15 68 5
15 69 3
15 70 5
15 71 2
15 72 1
15 73 3
15 74 4
15 75 5
15 76 5
15 77 5
15 78 4
15 79 2
15 80 3
15 81 1
15 82 3
15 83 2
15 84 1
15 85 2
15 86 3
15 87 2
15 88 5
15 89 3
15 90 5
15 91 4
15 92 1
15 93 2
15 94 4
15 95 3
15 96 2
15 97 3
15 98 5
15 99 2
15 100 1
15 101 2
15 102 5
15 103 4
15 104 5
15 105 5
15 106 1
15 107 2
15 108 1
15 109 1
15 110 5
15 111 5
15 112 1
15 113 4
15 114 3
15 115 1
15 116 5
15 117 5
15 118 3
15 119 4
15 120 2
15 121 4
15 122 3
15 123 5
15 124 1
15 125 1
15 126 5
15 127 2
15 128 2
15 129 4
15 130 1
15 131 3
15 132 2
15 133 1
15 134 5
15 135 1
15 136 1
15 137 4
15 138 5
15 139 1
15 140 4
15 141 3
15 142 5
15 143 1
15 144 5
15 145 4
15 146 5
15 147 2
15 148 5
15 149 4
15 150 1
15 151 5
15 152 4
15 153 2
15 154 3
15 155 2
15 156 3
15 157 5
15 158 5
15 159 2
15 160 5
15 161 3
15 162 4
15 163 4
15 164 3
15 165 3
15 166 3
15 167 5
15 168 2
15 169 2
15 170 2
15 171 1
15 172 2
15 173 1
15 174 1
15 175 4
15 176 1
15 177 3
15 178 4
15 179 4
15 180 3
15 181 1
15 182 5
15 183 5
15 184 4
15 185 1
15 186 1
15 187 2
15 188 1
15 189 5
15 190 2
15 191 2
15 192 5
15 193 5
15 194 2
15 195 2
15 196 3
15 197 4
15 198 5
15 199 5
15 200 5
16 17 1
16 18 2
16 19 3
16 20 1
16 21 2
16 22 1
16 23 5
16 24 1
16 25 1
16 26 1
16 27 1
16 28 3
16 29 2
16 30 5
16 31 2
16 32 3
16 33 4
16 34 4
16 35 4
16 36 2
16 37 3
16 38 5
16 39 5
16 40 4
16 41 4
16 42 5
16 43 4
16 44 5
16 45 1
16 46 2
16 47 1
16 48 1
16 49 3
16 50 2
16 51 3
16 52 3
16 53 4
16 54 5
16 55 5
16 56 2
16 57 2
16 58 4
16 59 1
16 60 3
16 61 3
16 62 1
16 63 4
16 64 2
16 65 1
16 66 4
16 67 1
16 68 4
16 69 1
16 70 3
16 71 5
16 72 2
16 73 4
16 74 4
16 75 5
16 76 1
16 77 4
16 78 5
16 79 4
16 80 1
16 81 5
16 82 1
16 83 3
16 84 3
16 85 3
16 86 3
16 87 1
16 88 3
16 89 5
16 90 3
16 91 2
16 92 5
16 93 1
16 94 3
16 95 3
16 96 3
16 97 5
16 98 3
16 99 5
16 100 1
16 101 4
16 102 3
16 103 2
16 104 2
16 105 4
16 106 4
16 107 4
16 108 1
16 109 3
16 110 5
16 111 1
16 112 3
16 113 3
16 114 5
16 115 2
16 116 3
16 117 4
16 118 1
16 119 5
16 120 5
16 121 4
16 122 4
16 123 4
16 124 4
16 125 5
16 126 3
16 127 3
16 128 4
16 129 1
16 130 5
16 131 4
16 132 4
16 133 2
16 134 2
16 135 3
16 136 4
16 137 4
16 138 4
16 139 5
16 140 5
16 141 4
16 142 2
16 143 3
16 144 3
16 145 4
16 146 5
16 147 2
16 148 3
16 149 1
16 150 4
16 151 3
16 152 3
16 153 3
16 154 2
16 155 3
16 156 4
16 157 2
16 158 1
16 159 2
16 160 1
16 161 2
16 162 4
16 163 1
16 164 4
16 165 2
16 166 5
16 167 4
16 168 2
16 169 3
16 170 1
16 171 1
16 172 5
16 173 5
16 174 1
16 175 2
16 176 1
16 177 2
16 178 2
16 179 2
16 180 3
16 181 1
16 182 5
16 183 4
16 184 4
16 185 1
16 186 4
16 187 5
16 188 1
16 189 4
16 190 2
16 191 4
16 192 3
16 193 5
16 194 1
16 195 2
16 196 2
16 197 2
16 198 2
16 199 2
16 200 1
17 18 4
17 19 3
17 20 5
17 21 4
17 22 1
17 23 1
17 24 3
17 25 3
17 26 2
17 27 4
17 28 3
17 29 4
17 30 1
17 31 5
17 32 2
17 33 3
17 34 3
17 35 5
17 36 2
17 37 2
17 38 2
17 39 2
17 40 1
17 41 1
17 42 2
17 43 3
17 44 2
17 45 2
17 46 4
17 47 2
17 48 5
17 49 4
17 50 1
17 51 2
17 52 1
17 53 2
17 54 2
17 55 1
17 56 1
17 57 3
17 58 4
17 59 2
17 60 5
17 61 2
17 62 5
17 63 2
17 64 3
17 65 4
17 66 1
17 67 5
17 68 2
17 69 3
17 70 4
17 71 4
17 72 1
17 73 5
17 74 4
17 75 5
17 76 3
17 77 4
17 78 3
17 79 5
17 80 5
17 81 5
17 82 3
17 83 4
17 84 2
17 85 3
17 86 4
17 87 1
17 88 4
17 89 1
17 90 3
17 91 3
17 92 3
17 93 3
17 94 3
17 95 3
17 96 3
17 97 3
17 98 4
17 99 3
17 100 4
17 101 5
17 102 5
17 103 1
17 104 4
17 105 2
17 106 1
17 107 4
17 108 1
17 109 5
17 110 4
17 111 5
17 112 4
17 113 5
17 114 1
17 115 5
17 116 1
17 117 2
17 118 1
17 119 3
17 120 4
17 121 2
17 122 5
17 123 4
17 124 4
17 125 5
17 126 3
17 127 2
17 128 5
17 129 3
17 130 4
17 131 2
17 132 2
17 133 1
17 134 2
17 135 1
17 136 4
17 137 1
17 138 4
17 139 5
17 140 4
17 141 3
17 142 1
17 143 5
17 144 1
17 145 4
17 146 4
17 147 1
17 148 4
17 149 1
17 150 2
17 151 5
17 152 5
17 153 2
17 154 5
17 155 5
17 156 4
17 157 1
17 158 2
17 159 4
17 160 5
17 161 5
17 162 3
17 163 2
17 164 5
17 165 2
17 166 2
17 167 5
17 168 3
17 169 2
17 170 1
17 171 3
17 172 5
17 173 3
17 174 4
17 175 2
17 176 4
17 177 4
17 178 4
17 179 4
17 180 3
17 181 2
17 182 4
17 183 5
17 184 5
17 185 2
17 186 4
17 187 1
17 188 3
17 189 3
17 190 2
17 191 5
17 192 5
17 193 1
17 194 2
17 195 2
17 196 5
17 197 3
17 198 4
17 199 5
17 200 4
18 19 1
18 20 1
18 21 2
18 22 2
18 23 4
18 24 1
18 25 2
18 26 2
18 27 1
18 28 1
18 29 1
18 30 3
18 31 3
18 32 3
18 33 3
18 34 4
18 35 5
18 36 3
18 37 4
18 38 4
18 39 4
18 40 1
18 41 5
18 42 1
18 43 3
18 44 4
18 45 3
18 46 2
18 47 5
18 48 1
18 49 2
18 50 5
18 51 4
18 52 1
18 53 4
18 54 5
18 55 1
18 56 3
18 57 3
18 58 1
18 59 2
18 60 1
18 61 1
18 62 3
18 63 3
18 64 2
18 65 2
18 66 1
18 67 4
18 68 2
18 69 5
18 70 3
18 71 5
18 72 4
18 73 2
18 74 4
18 75 2
18 76 1
18 77 2
18 78 2
18 79 1
18 80 1
18 81 5
18 82 3
18 83 3
18 84 5
18 85 2
18 86 3
18 87 5
18 88 4
18 89 2
18 90 2
18 91 1
18 92 1
18 93 1
18 94 4
18 95 4
18 96 3
18 97 4
18 98 1
18 99 2
18 100 2
18 101 5
18 102 4
18 103 5
18 104 2
18 105 5
18 106 1
18 107 2
18 108 3
18 109 1
18 110 5
18 111 5
18 112 3
18 113 2
18 114 1
18 115 4
18 116 3
18 117 4
18 118 4
18 119 1
18 120 1
18 121 4
18 122 1
18 123 5
18 124 1
18 125 4
18 126 5
18 127 3
18 128 1
18 129 5
18 130 1
18 131 3
18 132 5
18 133 4
18 134 1
18 135 5
18 136 1
18 137 4
18 138 4
18 139 2
18 140 3
18 141 1
18 142 5
18 143 2
18 144 2
18 145 3
18 146 4
18 147 3
18 148 3
18 149 3
18 150 5
18 151 2
18 152 5
18 153 4
18 154 5
18 155 5
18 156 4
18 157 2
18 158 4
18 159 4
18 160 2
18 161 4
18 162 2
18 163 3
18 164 4
18 165 1
18 166 2
18 167 4
18 168 3
18 169 5
18 170 1
18 171 4
18 172 5
18 173 5
18 174 1
18 175 5
18 176 2
18 177 2
18 178 2
18 179 4
18 180 4
18 181 3
18 182 1
18 183 5
18 184 2
18 185 1
18 186 3
18 187 3
18 188 4
18 189 5
18 190 1
18 191 2
18 192 3
18 193 4
18 194 4
18 195 2
18 196 4
18 197 5
18 198 3
18 199 5
18 200 4
19 20 2
19 21 2
19 22 4
19 23 2
19 24 2
19 25 2
19 26 4
19 27 2
19 28 4
19 29 5
19 30 5
19 31 5
19 32 1
19 33 3
19 34 2
19 35 5
19 36 4
19 37 2
19 38 3
19 39 4
19 40 3
19 41 3
19 42 1
19 43 3
19 44 2
19 45 5
19 46 5
19 47 4
19 48 1
19 49 5
19 50 2
19 51 3
19 52 5
19 53 5
19 54 1
19 55 2
19 56 4
19 57 3
19 58 2
19 59 3
19 60 5
19 61 2
19 62 4
19 63 4
19 64 5
19 65 2
19 66 2
19 67 3
19 68 3
19 69 3
19 70 4
19 71 4
19 72 2
19 73 4
19 74 2
19 75 3
19 76 1
19 77 2
19 78 5
19 79 3
19 80 4
19 81 1
19 82 4
19 83 2
19 84 4
19 85 5
19 86 3
19 87 1
19 88 3
19 89 1
19 90 3
19 91 1
19 92 4
19 93 2
19 94 2
19 95 1
19 96 5
19 97 5
19 98 5
19 99 1
19 100 2
19 101 5
19 102 3
19 103 1
19 104 1
19 105 2
19 106 5
19 107 1
19 108 5
19 109 4
19 110 5
19 111 5
19 112 2
19 113 5
19 114 1
19 115 2
19 116 2
19 117 1
19 118 1
19 119 1
19 120 1
19 121 2
19 122 1
19 123 1
19 124 5
19 125 1
19 126 1
19 127 1
19 128 1
19 129 3
19 130 5
19 131 4
19 132 3
19 133 1
19 134 4
19 135 1
19 136 4
19 137 3
19 138 5
19 139 2
19 140 4
19 141 3
19 142 3
19 143 5
19 144 4
19 145 3
19 146 3
19 147 4
19 148 2
19 149 1
19 150 3
19 151 1
19 152 1
19 153 3
19 154 4
19 155 4
19 156 2
19 157 3
19 158 1
19 159 4
19 160 2
19 161 4
19 162 5
19 163 4
19 164 2
19 165 5
19 166 4
19 167 4
19 168 5
19 169 5
19 170 1
19 171 5
19 172 4
19 173 2
19 174 2
19 175 4
19 176 2
19 177 3
19 178 4
19 179 4
19 180 5
19 181 1
19 182 2
19 183 5
19 184 3
19 185 2
19 186 2
19 187 2
19 188 3
19 189 2
19 190 4
19 191 3
19 192 4
19 193 1
19 194 4
19 195 5
19 196 1
19 197 2
19 198 4
19 199 4
19 200 4
20 21 3
20 22 4
20 23 4
20 24 1
20 25 4
20 26 3
20 27 1
20 28 3
20 29 3
20 30 1
20 31 5
20 32 2
20 33 2
20 34 3
20 35 5
20 36 4
20 37 4
20 38 2
20 39 5
20 40 5
20 41 3
20 42 3
20 43 1
20 44 4
20 45 5
20 46 3
20 47 3
20 48 3
20 49 1
20 50 4
20 51 4
20 52 5
20 53 5
20 54 3
20 55 5
20 56 3
20 57 4
20 58 4
20 59 5
20 60 4
20 61 1
20 62 1
20 63 3
20 64 3
20 65 4
20 66 3
20 67 3
20 68 5
20 69 2
20 70 3
20 71 3
20 72 3
20 73 5
20 74 5
20 75 3
20 76 3
20 77 3
20 78 1
20 79 3
20 80 2
20 81 1
20 82 1
20 83 3
20 84 1
20 85 4
20 86 3
20 87 2
20 88 4
20 89 3
20 90 4
20 91 4
20 92 1
20 93 2
20 94 3
20 95 5
20 96 1
20 97 1
20 98 5
20 99 5
20 100 1
20 101 3
20 102 4
20 103 1
20 104 2
20 105 2
20 106 4
20 107 2
20 108 3
20 109 2
20 110 4
20 111 1
20 112 2
20 113 2
20 114 5
20 115 5
20 116 3
20 117 1
20 118 4
20 119 3
20 120 5
20 121 2
20 122 5
20 123 5
20 124 2
20 125 4
20 126 2
20 127 2
20 128 2
20 129 4
20 130 2
20 131 4
20 132 3
20 133 4
20 134 5
20 135 1
20 136 5
20 137 1
20 138 3
20 139 2
20 140 4
20 141 4
20 142 5
20 143 3
20 144 5
20 145 2
20 146 2
20 147 2
20 148 3
20 149 4
20 150 5
20 151 2
20 152 2
20 153 5
20 154 3
20 155 2
20 156 5
20 157 3
20 158 5
20 159 5
20 160 5
20 161 3
20 162 4
20 163 5
20 164 2
20 165 1
20 166 2
20 167 4
20 168 3
20 169 1
20 170 3
20 171 1
20 172 3
20 173 3
20 174 4
20 175 3
20 176 3
20 177 4
20 178 4
20 179 5
20 180 2
20 181 3
20 182 2
20 183 3
20 184 1
20 185 3
20 186 1
20 187 3
20 188 5
20 189 5
20 190 3
20 191 1
20 192 2
20 193 1
20 194 4
20 195 5
20 196 3
20 197 1
20 198 1
20 199 5
20 200 2
21 22 1
21 23 1
21 24 2
21 25 4
21 26 5
21 27 2
21 28 4
21 29 1
21 30 1
21 31 1
21 32 5
21 33 3
21 34 5
21 35 1
21 36 1
21 37 5
21 38 1
21 39 1
21 40 3
21 41 4
21 42 2
21 43 3
21 44 4
21 45 3
21 46 2
21 47 1
21 48 3
21 49 5
21 50 4
21 51 5
21 52 1
21 53 1
21 54 3
21 55 1
21 56 3
21 57 5
21 58 2
21 59 3
21 60 4
21 61 1
21 62 5
21 63 2
21 64 5
21 65 4
21 66 1
21 67 4
21 68 1
21 69 3
21 70 5
21 71 5
21 72 5
21 73 3
21 74 3
21 75 2
21 76 5
21 77 3
21 78 4
21 79 2
21 80 4
21 81 2
21 82 4
21 83 1
21 84 1
21 85 2
21 86 3
21 87 4
21 88 2
21 89 1
21 90 2
21 91 3
21 92 3
21 93 4
21 94 2
21 95 4
21 96 4
21 97 4
21 98 3
21 99 5
21 100 2
21 101 4
21 102 1
21 103 1
21 104 5
21 105 3
21 106 4
21 107 4
21 108 4
21 109 2
21 110 1
21 111 1
21 112 5
21 113 2
21 114 3
21 115 3
21 116 1
21 117 3
21 118 1
21 119 1
21 120 1
21 121 5
21 122 3
21 123 5
21 124 3
21 125 2
21 126 4
21 127 5
21 128 3
21 129 1
21 130 2
21 131 5
21 132 3
21 133 5
21 134 3
21 135 1
21 136 5
21 137 4
21 138 4
21 139 5
21 140 1
21 141 5
21 142 2
21 143 5
21 144 1
21 145 3
21 146 4
21 147 1
21 148 1
21 149 5
21 150 1
21 151 4
21 152 5
21 153 4
21 154 3
21 155 3
21 156 4
21 157 3
21 158 3
21 159 1
21 160 4
21 161 4
21 162 4
21 163 1
21 164 4
21 165 4
21 166 1
21 167 5
21 168 3
21 169 3
21 170 4
21 171 3
21 172 3
21 173 2
21 174 5
21 175 5
21 176 1
21 177 4
21 178 1
21 179 2
21 180 5
21 181 1
21 182 2
21 183 2
21 184 4
21 185 3
21 186 3
21 187 5
21 188 3
21 189 4
21 190 1
21 191 2
21 192 5
21 193 5
21 194 4
21 195 2
21 196 1
21 197 5
21 198 4
21 199 2
21 200 3
22 23 4
22 24 3
22 25 5
22 26 1
22 27 2
22 28 1
22 29 4
22 30 4
22 31 5
22 32 3
22 33 1
22 34 3
22 35 1
22 36 4
22 37 4
22 38 5
22 39 2
22 40 2
22 41 1
22 42 3
22 43 3
22 44 4
22 45 4
22 46 1
22 47 2
22 48 3
22 49 2
22 50 1
22 51 5
22 52 4
22 53 3
22 54 2
22 55 5
22 56 1
22 57 3
22 58 5
22 59 5
22 60 2
22 61 4
22 62 1
22 63 1
22 64 2
22 65 5
22 66 4
22 67 3
22 68 2
22 69 1
22 70 2
22 71 1
22 72 1
22 73 4
22 74 1
22 75 1
22 76 3
22 77 2
22 78 3
22 79 1
22 80 2
22 81 3
22 82 4
22 83 3
22 84 3
22 85 3
22 86 2
22 87 2
22 88 3
22 89 1
22 90 4
22 91 4
22 92 2
22 93 2
22 94 2
22 95 4
22 96 4
22 97 1
22 98 3
22 99 1
22 100 3
22 101 2
22 102 2
22 103 3
22 104 2
22 105 2
22 106 4
22 107 5
22 108 1
22 109 2
22 110 5
22 111 3
22 112 2
22 113 3
22 114 1
22 115 1
22 116 4
22 117 3
22 118 4
22 119 2
22 120 5
22 121 3
22 122 4
22 123 1
22 124 1
22 125 4
22 126 5
22 127 5
22 128 2
22 129 1
22 130 5
22 131 4
22 132 2
22 133 4
22 134 5
22 135 2
22 136 4
22 137 4
22 138 3
22 139 4
22 140 2
22 141 5
22 142 5
22 143 5
22 144 4
22 145 1
22 146 2
22 147 3
22 148 5
22 149 3
22 150 3
22 151 1
22 152 4
22 153 2
22 154 1
22 155 5
22 156 1
22 157 1
22 158 1
22 159 3
22 160 1
22 161 5
22 162 3
22 163 2
22 164 1
22 165 3
22 166 1
22 167 5
22 168 2
22 169 3
22 170 1
22 171 1
22 172 2
22 173 1
22 174 4
22 175 5
22 176 5
22 177 2
22 178 4
22 179 3
22 180 1
22 181 1
22 182 3
22 183 3
22 184 1
22 185 5
22 186 4
22 187 3
22 188 5
22 189 5
22 190 5
22 191 2
22 192 5
22 193 3
22 194 4
22 195 5
22 196 1
22 197 3
22 198 1
22 199 2
22 200 3
23 24 5
23 25 5
23 26 2
23 27 2
23 28 3
23 29 5
23 30 5
23 31 2
23 32 1
23 33 4
23 34 2
23 35 1
23 36 1
23 37 3
23 38 2
23 39 3
23 40 2
23 41 4
23 42 4
23 43 3
23 44 1
23 45 3
23 46 4
23 47 2
23 48 2
23 49 3
23 50 2
23 51 3
23 52 2
23 53 2
23 54 4
23 55 3
23 56 3
23 57 4
23 58 2
23 59 1
23 60 5
23 61 1
23 62 3
23 63 2
23 64 2
23 65 1
23 66 5
23 67 3
23 68 2
23 69 4
23 70 1
23 71 3
23 72 3
23 73 3
23 74 1
23 75 5
23 76 2
23 77 4
23 78 4
23 79 2
23 80 1
23 81 2
23 82 5
23 83 5
23 84 5
23 85 2
23 86 4
23 87 1
23 88 4
23 89 3
23 90 4
23 91 4
23 92 5
23 93 3
23 94 2
23 95 3
23 96 1
23 97 1
23 98 3
23 99 5
23 100 3
23 101 4
23 102 1
23 103 3
23 104 4
23 105 2
23 106 1
23 107 1
23 108 5
23 109 4
23 110 2
23 111 2
23 112 1
23 113 5
23 114 1
23 115 4
23 116 2
23 117 2
23 118 2
23 119 5
23 120 1
23 121 2
23 122 2
23 123 2
23 124 1
23 125 5
23 126 2
23 127 3
23 128 2
23 129 5
23 130 2
23 131 2
23 132 2
23 133 2
23 134 1
23 135 4
23 136 1
23 137 2
23 138 2
23 139 2
23 140 4
23 141 3
23 142 5
23 143 2
23 144 5
23 145 1
23 146 3
23 147 4
23 148 3
23 149 5
23 150 2
23 151 1
23 152 4
23 153 1
23 154 4
23 155 4
23 156 5
23 157 3
23 158 5
23 159 1
23 160 3
23 161 1
23 162 4
23 163 4
23 164 5
23 165 4
23 166 2
23 167 1
23 168 5
23 169 3
23 170 1
23 171 5
23 172 5
23 173 3
23 174 4
23 175 1
23 176 1
23 177 2
23 178 4
23 179 1
23 180 1
23 181 4
23 182 4
23 183 4
23 184 4
23 185 5
23 186 4
23 187 3
23 188 5
23 189 2
23 190 1
23 191 4
23 192 2
23 193 5
23 194 3
23 195 5
23 196 1
23 197 4
23 198 3
23 199 3
23 200 2
24 25 5
24 26 2
24 27 5
24 28 3
24 29 1
24 30 5
24 31 1
24 32 2
24 33 5
24 34 5
24 35 5
24 36 3
24 37 4
24 38 2
24 39 4
24 40 3
24 41 1
24 42 3
24 43 3
24 44 2
24 45 2
24 46 3
24 47 1
24 48 1
24 49 4
24 50 2
24 51 4
24 52 3
24 53 3
24 54 3
24 55 3
24 56 5
24 57 5
24 58 2
24 59 4
24 60 5
24 61 1
24 62 4
24 63 3
24 64 5
24 65 3
24 66 5
24 67 1
24 68 1
24 69 5
24 70 3
24 71 3
24 72 1
24 73 2
24 74 5
24 75 2
24 76 3
24 77 2
24 78 2
24 79 1
24 80 5
24 81 5
24 82 1
24 83 2
24 84 3
24 85 2
24 86 4
24 87 2
24 88 1
24 89 2
24 90 3
24 91 1
24 92 5
24 93 1
24 94 1
24 95 3
24 96 3
24 97 2
24 98 2
24 99 1
24 100 4
24 101 2
24 102 1
24 103 2
24 104 5
24 105 2
24 106 5
24 107 2
24 108 1
24 109 2
24 110 2
24 111 1
24 112 3
24 113 2
24 114 4
24 115 3
24 116 3
24 117 3
24 118 1
24 119 4
24 120 1
24 121 4
24 122 5
24 123 4
24 124 3
24 125 2
24 126 5
24 127 2
24 128 3
24 129 4
24 130 5
24 131 5
24 132 1
24 133 5
24 134 1
24 135 3
24 136 5
24 137 4
24 138 5
24 139 2
24 140 2
24 141 2
24 142 2
24 143 4
24 144 3
24 145 4
24 146 3
24 147 2
24 148 1
24 149 3
24 150 5
24 151 5
24 152 2
24 153 3
24 154 4
24 155 4
24 156 1
24 157 3
24 158 1
24 159 1
24 160 4
24 161 1
24 162 2
24 163 3
24 164 4
24 165 3
24 166 1
24 167 4
24 168 5
24 169 5
24 170 4
24 171 3
24 172 5
24 173 3
24 174 1
24 175 5
24 176 2
24 177 5
24 178 2
24 179 5
24 180 3
24 181 3
24 182 2
24 183 5
24 184 1
24 185 3
24 186 2
24 187 3
24 188 2
24 189 4
24 190 2
24 191 1
24 192 1
24 193 4
24 194 2
24 195 2
24 196 4
24 197 2
24 198 2
24 199 2
24 200 2
25 26 4
25 27 3
25 28 5
25 29 4
25 30 1
25 31 2
25 32 2
25 33 3
25 34 2
25 35 5
25 36 2
25 37 3
25 38 1
25 39 5
25 40 5
25 41 4
25 42 2
25 43 1
25 44 4
25 45 3
25 46 5
25 47 4
25 48 3
25 49 5
25 50 5
25 51 3
25 52 1
25 53 1
25 54 3
25 55 3
25 56 1
25 57 1
25 58 4
25 59 4
25 60 1
25 61 3
25 62 1
25 63 4
25 64 5
25 65 5
25 66 3
25 67 4
25 68 5
25 69 4
25 70 3
25 71 4
25 72 3
25 73 5
25 74 3
25 75 5
25 76 1
25 77 1
25 78 1
25 79 3
25 80 4
25 81 2
25 82 1
25 83 5
25 84 4
25 85 4
25 86 3
25 87 3
25 88 1
25 89 1
25 90 5
25 91 2
25 92 4
25 93 4
25 94 2
25 95 2
25 96 4
25 97 1
25 98 3
25 99 5
25 100 4
25 101 4
25 102 1
25 103 1
25 104 2
25 105 2
25 106 1
25 107 5
25 108 1
25 109 4
25 110 3
25 111 4
25 112 2
25 113 2
25 114 4
25 115 2
25 116 4
25 117 1
25 118 1
25 119 4
25 120 4
25 121 1
25 122 5
25 123 1
25 124 5
25 125 4
25 126 5
25 127 5
25 128 2
25 129 4
25 130 2
25 131 3
25 132 2
25 133 3
25 134 5
25 135 3
25 136 1
25 137 2
25 138 4
25 139 3
25 140 3
25 141 3
25 142 2
25 143 3
25 144 4
25 145 5
25 146 4
25 147 5
25 148 5
25 149 1
25 150 2
25 151 2
25 152 1
25 153 1
25 154 4
25 155 2
25 156 1
25 157 2
25 158 2
25 159 1
25 160 1
25 161 4
25 162 5
25 163 3
25 164 4
25 165 5
25 166 5
25 167 1
25 168 5
25 169 1
25 170 1
25 171 3
25 172 4
25 173 1
25 174 2
25 175 2
25 176 2
25 177 5
25 178 2
25 179 2
25 180 1
25 181 1
25 182 1
25 183 3
25 184 3
25 185 3
25 186 5
25 187 3
25 188 1
